lemma,folded_frequency
chief,5.15
exactly,5.15
september,5.15
usually,5.15
fund,5.15
protect,5.15
fly,5.15
rock,5.15
risk,5.15
station,5.15
quality,5.15
accept,5.15
hospital,5.15
website,5.15
version,5.15
gun,5.14
union,5.14
mention,5.14
perform,5.14
mile,5.14
ok,5.14
whatever,5.14
marry,5.14
challenge,5.14
treat,5.14
david,5.14
judge,5.14
dream,5.14
island,5.14
remove,5.13
letter,5.13
block,5.13
region,5.13
uk,5.13
forward,5.13
difference,5.13
england,5.13
federal,5.13
management,5.13
p,5.13
lady,5.13
ship,5.13
bed,5.13
drug,5.13
animal,5.13
contain,5.13
notice,5.13
oil,5.13
shoot,5.13
safe,5.13
china,5.13
minister,5.13
teacher,5.13
coach,5.13
direct,5.12
o,5.12
table,5.12
organization,5.12
approach,5.12
damn,5.12
respect,5.12
prove,5.12
district,5.12
central,5.12
hey,5.12
upon,5.12
various,5.12
council,5.12
improve,5.12
simple,5.12
scene,5.12
clean,5.12
search,5.12
compare,5.12
cell,5.12
james,5.11
opportunity,5.11
poor,5.11
reduce,5.11
stick,5.11
attention,5.11
professional,5.11
career,5.11
football,5.11
natural,5.11
october,5.11
u,5.11
mine,5.11
hell,5.11
river,5.11
dance,5.11
european,5.11
staff,5.11
touch,5.11
file,5.1
sort,5.1
blood,5.1
credit,5.1
gain,5.1
response,5.1
author,5.1
push,5.1
hair,5.1
manage,5.1
amazing,5.1
august,5.1
itself,5.1
november,5.1
serious,5.1
michael,5.1
statement,5.1
century,5.1
damage,5.1
army,5.1
announce,5.1
ride,5.1
f,5.1
contact,5.1
represent,5.1
culture,5.1
address,5.09
contract,5.09
text,5.09
manager,5.09
establish,5.09
female,5.09
subject,5.09
operate,5.09
campaign,5.09
sea,5.09
bar,5.09
seek,5.09
entire,5.09
french,5.09
january,5.09
perhaps,5.09
access,5.09
section,5.09
earth,5.09
fix,5.09
washington,5.09
fit,5.09
double,5.09
seven,5.09
tour,5.09
degree,5.09
demand,5.08
realize,5.08
financial,5.08
album,5.08
australia,5.08
measure,5.08
crazy,5.08
success,5.08
episode,5.08
currently,5.08
foreign,5.08
legal,5.08
simply,5.08
super,5.08
master,5.08
doctor,5.08
ten,5.08
hurt,5.08
sister,5.08
tree,5.08
roll,5.08
suppose,5.07
daily,5.07
deep,5.07
speed,5.07
population,5.07
supply,5.07
weight,5.07
december,5.07
difficult,5.07
modern,5.07
popular,5.07
whose,5.07
associate,5.07
worker,5.07
truth,5.07
spot,5.07
india,5.07
fear,5.07
prepare,5.07
movement,5.07
welcome,5.07
count,5.07
application,5.06
content,5.06
george,5.06
laugh,5.06
window,5.06
internet,5.06
v,5.06
computer,5.06
brown,5.06
advance,5.06
pressure,5.06
pain,5.06
h,5.06
huge,5.06
okay,5.06
sir,5.06
towards,5.06
treatment,5.06
association,5.06
owner,5.06
fill,5.06
option,5.06
user,5.06
burn,5.06
color,5.06
seat,5.06
artist,5.05
conference,5.05
arrive,5.05
husband,5.05
europe,5.05
promise,5.05
opinion,5.05
target,5.05
fish,5.05
band,5.05
below,5.05
la,5.05
lol,5.05
committee,5.05
tonight,5.05
paul,5.05
mix,5.05
handle,5.05
method,5.05
partner,5.04
machine,5.04
agency,5.04
specific,5.04
stock,5.04
dress,5.04
murder,5.04
update,5.04
dark,5.04
percent,5.04
recent,5.04
straight,5.04
wanna,5.04
interview,5.04
lack,5.04
launch,5.04
refer,5.04
battle,5.04
affect,5.04
gas,5.04
addition,5.04
tomorrow,5.04
wide,5.04
purpose,5.03
host,5.03
growth,5.03
ability,5.03
collection,5.03
cold,5.03
authority,5.03
grant,5.03
etc,5.03
february,5.03
shall,5.03
y,5.03
hotel,5.03
structure,5.03
capital,5.03
ass,5.03
ice,5.03
resource,5.02
strike,5.02
radio,5.02
centre,5.02
except,5.02
purchase,5.02
regard,5.02
german,5.02
eight,5.02
funny,5.02
ii,5.02
peace,5.02
recently,5.02
via,5.02
crime,5.02
request,5.02
spring,5.02
favorite,5.02
disease,5.02
secret,5.02
potential,5.02
function,5.02
western,5.01
california,5.01
reveal,5.01
kick,5.01
brand,5.01
thousand,5.01
heat,5.01
trip,5.01
ahead,5.01
anti,5.01
chinese,5.01
normal,5.01
russian,5.01
customer,5.01
direction,5.01
adult,5.01
suffer,5.01
determine,5.01
particular,5.01
fair,5.01
location,5.01
g,5.0
impact,5.0
floor,5.0
solution,5.0
avoid,5.0
agent,5.0
commission,5.0
j,5.0
heavy,5.0
hide,5.0
screen,5.0
positive,5.0
vehicle,5.0
certainly,5.0
completely,5.0
despite,5.0
hi,5.0
interesting,5.0
nearly,5.0
previous,5.0
quickly,5.0
brain,5.0
sun,5.0
paint,5.0
dad,5.0
canada,5.0
imagine,5.0
discuss,5.0
cry,5.0
dollar,5.0
lay,5.0
indian,5.0
trump,5.0
shop,4.99
driver,4.99
occur,4.99
nature,4.99
justice,4.99
quick,4.99
income,4.99
jesus,4.99
throughout,4.99
channel,4.99
weekend,4.99
item,4.99
san,4.99
employee,4.99
worry,4.99
camera,4.99
copy,4.99
deliver,4.99
introduce,4.99
friday,4.98
memory,4.98
separate,4.98
hill,4.98
maintain,4.98
absolutely,4.98
additional,4.98
beyond,4.98
extra,4.98
immediately,4.98
significant,4.98
unless,4.98
construction,4.98
waste,4.98
rich,4.98
blow,4.98
trial,4.98
prevent,4.98
app,4.98
express,4.98
pro,4.98
slow,4.97
france,4.97
male,4.97
safety,4.97
nobody,4.97
doubt,4.97
pre,4.97
connect,4.97
gift,4.97
glass,4.97
leg,4.97
theory,4.97
beach,4.97
factor,4.97
secretary,4.97
engine,4.96
hundred,4.96
replace,4.96
wind,4.96
ring,4.96
shape,4.96
regular,4.96
transfer,4.96
cat,4.96
winner,4.96
sunday,4.96
definitely,4.96
knowledge,4.96
particularly,4.96
wow,4.96
cook,4.96
bag,4.96
smoke,4.96
jump,4.96
skin,4.96
weapon,4.96
print,4.96
destroy,4.96
senior,4.96
cent,4.96
influence,4.96
discover,4.96
defense,4.96
wake,4.96
mission,4.95
queen,4.95
commercial,4.95
russia,4.95
identify,4.95
pop,4.95
administration,4.95
australian,4.95
marriage,4.95
generally,4.95
global,4.95
interested,4.95
plus,4.95
cancer,4.95
wood,4.95
tie,4.95
agreement,4.95
camp,4.95
firm,4.95
depend,4.95
flight,4.95
stupid,4.95
attend,4.95
stone,4.95
professor,4.95
reference,4.95
competition,4.94
farm,4.94
majority,4.94
grade,4.94
investment,4.94
arrest,4.94
exchange,4.94
sweet,4.94
independent,4.94
analysis,4.94
annual,4.94
anymore,4.94
insurance,4.94
physical,4.94
seriously,4.94
successful,4.94
map,4.94
horse,4.94
communication,4.94
mistake,4.94
writer,4.94
pack,4.94
earn,4.94
robert,4.94
extend,4.94
africa,4.94
generation,4.94
division,4.93
conduct,4.93
device,4.93
cash,4.93
facility,4.93
yesterday,4.93
mountain,4.93
struggle,4.93
document,4.93
skill,4.93
collect,4.93
active,4.93
civil,4.93
none,4.93
load,4.93
scale,4.93
spread,4.93
executive,4.93
assume,4.93
environment,4.93
multiple,4.93
select,4.93
gay,4.93
locate,4.93
captain,4.93
basic,4.93
bird,4.93
admit,4.92
confirm,4.92
estimate,4.92
awesome,4.92
clearly,4.92
balance,4.92
smith,4.92
click,4.92
winter,4.92
obama,4.92
guard,4.92
germany,4.92
candidate,4.92
session,4.92
guide,4.92
injury,4.92
loan,4.92
rank,4.92
reality,4.92
aid,4.92
garden,4.91
joke,4.91
hall,4.91
japan,4.91
economy,4.91
grand,4.91
tip,4.91
recommend,4.91
ticket,4.91
surface,4.91
schedule,4.91
lake,4.91
anyway,4.91
christmas,4.91
easily,4.91
k,4.91
literally,4.91
luck,4.91
necessary,4.91
thus,4.91
achieve,4.91
village,4.91
facebook,4.91
soul,4.91
argue,4.91
overall,4.91
congress,4.91
soldier,4.9
hang,4.9
saturday,4.9
traffic,4.9
basis,4.9
distance,4.9
spirit,4.9
smart,4.9
cast,4.9
trouble,4.9
refuse,4.9
directly,4.9
glad,4.9
speech,4.9
appeal,4.9
element,4.9
primary,4.9
peter,4.9
bet,4.9
google,4.9
bus,4.9
suit,4.9
ad,4.89
connection,4.89
deserve,4.89
airport,4.89
register,4.89
citizen,4.89
effective,4.89
fully,4.89
highly,4.89
mrs,4.89
texas,4.89
worse,4.89
recognize,4.89
evening,4.89
weather,4.89
profile,4.89
concept,4.89
square,4.89
william,4.89
commit,4.88
enemy,4.88
freedom,4.88
equipment,4.88
coast,4.88
fashion,4.88
advice,4.88
conversation,4.88
victim,4.88
tool,4.88
royal,4.88
stress,4.88
payment,4.88
christian,4.88
eventually,4.88
holy,4.88
otherwise,4.88
responsible,4.88
sick,4.88
complex,4.88
fat,4.88
promote,4.88
foundation,4.88
pair,4.88
champion,4.88
taste,4.88
protection,4.88
metal,4.87
nine,4.87
mass,4.87
status,4.87
politic,4.87
mouth,4.87
combine,4.87
correct,4.87
strategy,4.87
dude,4.87
warm,4.87
budget,4.87
display,4.87
muslim,4.87
flow,4.87
wave,4.87
stream,4.87
therefore,4.87
truly,4.87
aim,4.87
flower,4.87
indicate,4.87
bridge,4.87
profit,4.87
lock,4.87
estate,4.87
feed,4.87
appreciate,4.87
cheap,4.87
coffee,4.87
volume,4.87
wedding,4.87
everybody,4.87
library,4.87
jack,4.86
smile,4.86
define,4.86
institute,4.86
dry,4.86
advantage,4.86
object,4.86
bottom,4.86
investigation,4.86
hero,4.86
reserve,4.86
ban,4.86
edge,4.86
border,4.86
duty,4.86
honor,4.86
command,4.86
lawyer,4.86
switch,4.86
engage,4.86
african,4.86
mobile,4.86
quote,4.85
boat,4.85
decade,4.85
apple,4.85
