lemma,folded_frequency
Avstrija,5.11
lista,5.11
dokler,5.11
pozno,5.11
zdravstven,5.11
serija,5.11
izreden,5.11
vodstvo,5.11
zmanjšati,5.11
svetloba,5.11
znanost,5.11
pismo,5.11
vplivati,5.11
vesel,5.11
izraz,5.11
srečati,5.1
udeleženec,5.1
opis,5.1
drevo,5.1
Celje,5.1
prevod,5.1
študent,5.1
moder,5.1
upati,5.1
naučiti,5.1
resen,5.1
vprašati,5.1
tehničen,5.1
vrt,5.1
celota,5.1
staro,5.09
znanje,5.09
vzorec,5.09
kri,5.09
gledališče,5.09
bolečina,5.09
zahteva,5.09
promet,5.09
praviti,5.09
slednji,5.09
minister,5.09
trajati,5.09
viden,5.09
preveriti,5.09
koncert,5.09
desni,5.09
pripeljati,5.09
mama,5.09
primeren,5.09
t,5.09
strah,5.08
Amerika,5.08
priljubljen,5.08
priznanje,5.08
potovanje,5.08
računalnik,5.08
oblikovanje,5.08
h,5.08
nekolik,5.08
postan,5.08
povsem,5.08
tisoč,5.08
vojen,5.08
dokument,5.08
bližnji,5.08
februar,5.08
bolnik,5.08
dirka,5.08
George,5.08
vzrok,5.08
osvojiti,5.08
poskus,5.08
tip,5.08
večer,5.08
jezero,5.08
vas,5.07
urediti,5.07
upraven,5.07
nastati,5.07
šesti,5.07
partner,5.07
pozitiven,5.07
dekle,5.07
žrtev,5.07
izdelek,5.07
James,5.07
naroden,5.07
hčerka,5.07
korak,5.07
okno,5.07
marka,5.07
l,5.07
opravljati,5.07
finančen,5.07
šest,5.07
rob,5.07
postaja,5.07
direktor,5.07
hvala,5.07
preteklost,5.06
postajati,5.06
ljudski,5.06
liga,5.06
napasti,5.06
točen,5.06
zdravje,5.06
operacija,5.06
omogočiti,5.06
južen,5.06
itd,5.06
zunaj,5.06
razmera,5.06
obiskati,5.06
drag,5.06
dokaz,5.06
zaposlen,5.06
profesor,5.06
povprečen,5.06
Rusija,5.06
stena,5.06
industrija,5.05
želja,5.05
mladinski,5.05
dodati,5.05
Paul,5.05
priznati,5.05
name,5.05
zapis,5.05
javnost,5.05
fant,5.05
ostali,5.05
super,5.05
policija,5.05
roman,5.05
organ,5.05
prehod,5.05
hoditi,5.05
sprejet,5.05
uničiti,5.05
inštitut,5.05
šolski,5.05
dolžina,5.05
koroški,5.05
ustanovitev,5.05
obisk,5.05
sesti,5.05
vključen,5.05
stanovanje,5.05
služiti,5.04
škoda,5.04
smisel,5.04
spomniti,5.04
nekoč,5.04
raziskovalen,5.04
uporabnik,5.04
gotov,5.04
svoboda,5.04
zaseben,5.04
oddaja,5.04
teči,5.04
predstaviti,5.04
prebrati,5.04
nevaren,5.04
vstopiti,5.03
kilometer,5.03
razstava,5.03
koža,5.03
miza,5.03
varnost,5.03
pravilen,5.03
dvorana,5.03
duh,5.03
lastnik,5.03
izobraževanje,5.03
članica,5.03
cm,5.03
malce,5.03
pojavljati,5.03
vzhoden,5.03
sonce,5.03
natančen,5.03
kol,5.03
duša,5.03
omejen,5.03
izdelava,5.03
nastanek,5.03
kraljica,5.03
sestavljen,5.03
obravnavati,5.03
poklicati,5.03
učiti,5.03
telesen,5.03
normalen,5.03
redek,5.03
hči,5.03
dejstvo,5.03
naselje,5.02
severen,5.02
banka,5.02
struktura,5.02
iziti,5.02
poiskati,5.02
lokacija,5.02
počutiti,5.02
posnetek,5.02
sporočilo,5.02
kombinacija,5.02
razlikovati,5.02
povezovati,5.02
sposobnost,5.02
primerjava,5.02
nadaljnji,5.02
of,5.02
peter,5.02
včeraj,5.02
zgoraj,5.02
šteti,5.02
kategorija,5.02
spadati,5.02
desetletje,5.02
kamen,5.02
poročen,5.02
luč,5.02
ogromen,5.02
ministrstvo,5.02
izdaja,5.01
zaprt,5.01
meniti,5.01
prisoten,5.01
globok,5.01
poveljnik,5.01
uživati,5.01
prijeten,5.01
objavljen,5.01
zgodnji,5.01
kolikor,5.01
znova,5.01
les,5.01
dejanski,5.01
zabava,5.01
študij,5.01
razmišljati,5.01
tek,5.01
madžarski,5.01
časopis,5.0
most,5.0
fotografija,5.0
situacija,5.0
analiza,5.0
linija,5.0
prebivalstvo,5.0
prijazen,5.0
miren,5.0
stroj,5.0
značilnost,5.0
strinjati,5.0
lesen,5.0
kadar,5.0
temveč,5.0
x,5.0
spremljati,5.0
planet,5.0
bistvo,5.0
medij,5.0
dovoljenje,5.0
poškodba,5.0
narejen,5.0
posel,5.0
levi,5.0
praznik,5.0
faza,5.0
kamera,5.0
objaviti,4.99
gora,4.99
sodnik,4.99
ležati,4.99
zavod,4.99
končan,4.99
poslanec,4.99
konj,4.99
poročiti,4.99
družinski,4.99
ustrezen,4.99
gost,4.99
avtomobil,4.99
nastopiti,4.99
ekonomski,4.99
učinkovit,4.99
vroč,4.99
prireditev,4.99
izdelan,4.99
zmanjšanje,4.98
prvak,4.98
pokal,4.98
delen,4.98
poroka,4.98
tale,4.98
Kranj,4.98
oni,4.98
vera,4.98
tipo,4.98
zares,4.98
poleten,4.98
naročilo,4.98
skrbeti,4.98
plin,4.98
odgovoren,4.98
preprečiti,4.98
kariera,4.98
darilo,4.98
ravan,4.98
avstrijski,4.98
akcija,4.98
doživeti,4.97
dalja,4.97
zabaven,4.97
trd,4.97
voditi,4.97
vodilen,4.97
zbrati,4.97
umetnik,4.97
zimski,4.97
srečen,4.97
rast,4.97
rešitev,4.97
zjutraj,4.97
voziti,4.97
turnir,4.97
premagati,4.97
pomeniti,4.97
veda,4.97
zapisati,4.97
jesti,4.97
izkušnja,4.97
pojava,4.97
dostop,4.97
dejavnik,4.97
filmski,4.97
slog,4.97
pas,4.96
dosežek,4.96
kolo,4.96
pritisk,4.96
last,4.96
proga,4.96
turističen,4.96
tradicija,4.96
podpirati,4.96
