lemma,folded_frequency
kisah,5.28
hadiah,5.27
bintang,5.27
politik,5.27
nikmat,5.27
siang,5.27
partai,5.27
tolak,5.27
ketiga,5.27
online,5.27
sebelah,5.27
paksa,5.27
lucu,5.27
gol,5.27
gantung,5.27
bayi,5.27
lingkung,5.26
aneh,5.26
ungkap,5.26
mahasiswa,5.26
keren,5.26
sejumlah,5.26
kartu,5.26
serah,5.26
gila,5.26
sebar,5.26
lemah,5.26
emas,5.26
betul,5.25
pintu,5.25
manis,5.25
per,5.25
sm,5.25
tiap,5.25
tv,5.25
pacar,5.25
mandi,5.25
terbuka,5.25
semangat,5.25
kendara,5.24
agen,5.24
cetak,5.24
baju,5.24
0,5.24
as,5.24
game,5.24
dingin,5.24
peroleh,5.24
putar,5.24
calon,5.24
tonton,5.24
gunung,5.24
matahari,5.23
versi,5.23
p,5.23
letak,5.23
potong,5.23
bijak,5.23
jarak,5.23
pohon,5.23
gubernur,5.23
maju,5.23
setuju,5.23
paket,5.23
silakan,5.23
sederhana,5.22
contoh,5.22
alih,5.22
tipe,5.22
wajib,5.22
agak,5.22
agustus,5.22
john,5.22
mengetahui,5.22
seharusnya,5.22
sempat,5.22
sungguh,5.22
surabaya,5.22
hutan,5.22
tampak,5.22
otak,5.22
komputer,5.21
muka,5.21
bohong,5.21
de,5.21
kemarin,5.21
malah,5.21
me,5.21
muslim,5.21
ri,5.21
kunci,5.21
buru,5.21
asing,5.21
periksa,5.21
l,5.21
fokus,5.2
teknik,5.2
tembak,5.2
duga,5.2
status,5.2
internet,5.2
maret,5.2
padahal,5.2
universitas,5.2
kemungkinan,5.2
kakak,5.2
sibuk,5.2
terang,5.19
malu,5.19
kawan,5.19
demikian,5.19
n,5.19
sambil,5.19
tertentu,5.19
yakni,5.19
bodoh,5.19
sel,5.19
hewan,5.18
gedung,5.18
rahasia,5.18
organisasi,5.18
titik,5.18
kopi,5.18
jujur,5.18
hujan,5.18
listrik,5.18
komunikasi,5.18
derita,5.18
kode,5.18
mirip,5.18
lulus,5.18
diketahui,5.18
eh,5.18
for,5.18
kemana,5.18
new,5.18
tangis,5.18
detik,5.18
sepatu,5.18
h,5.18
biaya,5.18
bakal,5.17
enam,5.17
korea,5.17
miliki,5.17
misalnya,5.17
my,5.17
provinsi,5.17
up,5.17
v,5.17
libur,5.17
karakter,5.17
hotel,5.17
untung,5.17
industri,5.17
camat,5.17
gadis,5.16
saksi,5.16
tiket,5.16
sedih,5.16
antar,5.16
pengaruh,5.16
mari,5.16
website,5.16
kanan,5.16
kayu,5.16
sembuh,5.16
tokoh,5.16
nyanyi,5.15
bangga,5.15
tangga,5.15
total,5.15
seks,5.15
kendali,5.15
lantai,5.15
seni,5.15
entah,5.15
gue,5.15
love,5.15
layak,5.15
rawat,5.15
susah,5.15
efek,5.15
judul,5.15
jalur,5.15
pecah,5.14
lintas,5.14
upaya,5.14
populer,5.14
rilis,5.14
balas,5.14
energi,5.14
banget,5.14
bupati,5.14
dewa,5.14
http,5.14
sepertinya,5.14
terkadang,5.14
hormat,5.14
aksi,5.14
toko,5.14
garis,5.14
bapak,5.14
sungai,5.14
proyek,5.14
grup,5.14
dana,5.14
penduduk,5.14
tewas,5.14
kiri,5.13
taman,5.13
ujung,5.13
ragu,5.13
ide,5.13
android,5.13
bukanlah,5.13
jarang,5.13
kecuali,5.13
setidaknya,5.13
cahaya,5.13
o,5.13
mulut,5.13
rekam,5.13
siswa,5.12
larang,5.12
berangkat,5.12
awas,5.12
dorong,5.12
aja,5.12
disana,5.12
internasional,5.12
mei,5.12
saatnya,5.12
unik,5.12
adik,5.12
ancam,5.12
angka,5.12
unit,5.11
bahas,5.11
tertarik,5.11
dagang,5.11
minyak,5.11
tenaga,5.11
fakta,5.11
perangkat,5.11
singkat,5.11
bandar,5.11
city,5.11
keduanya,5.11
piala,5.11
september,5.11
smp,5.11
super,5.11
kuliah,5.11
lembaga,5.11
peserta,5.11
setengah,5.11
saran,5.11
campur,5.11
lelah,5.11
misi,5.11
lokal,5.1
pasal,5.1
iklan,5.1
fasilitas,5.1
begini,5.1
diberi,5.1
lah,5.1
persen,5.1
tni,5.1
daging,5.1
tahap,5.1
sia,5.1
bingung,5.1
puas,5.09
halaman,5.09
bayang,5.09
damai,5.09
desain,5.09
tentara,5.09
lapang,5.09
tuan,5.09
lomba,5.09
alir,5.09
sampah,5.09
k,5.09
tari,5.08
sabar,5.08
positif,5.08
mahal,5.08
asia,5.08
ayat,5.08
halo,5.08
kalo,5.08
sekaligus,5.08
sesungguhnya,5.08
supaya,5.08
udah,5.08
ikat,5.08
it,5.08
malang,5.08
taruh,5.08
metode,5.08
ayam,5.07
umat,5.07
tata,5.07
situasi,5.07
banyaknya,5.07
dipakai,5.07
ha,5.07
man,5.07
menyerah,5.07
modern,5.07
pengalaman,5.07
izin,5.07
kelola,5.07
meter,5.07
tamu,5.07
jamin,5.07
hapus,5.07
pintar,5.07
turut,5.07
musuh,5.06
klub,5.06
fisik,5.06
aktivitas,5.06
normal,5.06
jadwal,5.06
aceh,5.06
pantas,5.06
publik,5.06
united,5.06
putra,5.06
susun,5.06
target,5.06
darat,5.06
kamera,5.06
meja,5.06
komunitas,5.06
zaman,5.06
kaum,5.06
rokok,5.06
langit,5.06
sangka,5.05
rindu,5.05
inti,5.05
gigi,5.05
istirahat,5.05
kejut,5.05
syarat,5.05
kursi,5.05
eropa,5.05
hp,5.05
masjid,5.05
seberapa,5.05
sembunyi,5.05
wujud,5.05
salur,5.05
konsep,5.05
luncur,5.05
hijau,5.05
biru,5.05
lancar,5.04
tawa,5.04
sesal,5.04
tuntut,5.04
cerdas,5.04
telepon,5.04
khas,5.04
dosa,5.04
pengetahuan,5.04
studi,5.04
parah,5.04
puncak,5.04
pendek,5.04
betapa,5.04
dah,5.04
dahulu,5.04
planet,5.04
sd,5.04
yesus,5.04
tersedia,5.04
kosong,5.04
perut,5.04
ajak,5.04
suruh,5.04
mas,5.04
bekas,5.04
lebar,5.04
area,5.04
