lemma,folded_frequency
heen,5.2
seizoen,5.2
tekst,5.2
club,5.2
centrum,5.2
bron,5.2
bijzonder,5.2
president,5.19
grond,5.19
enorm,5.19
vroeg,5.19
bang,5.19
km,5.19
p,5.19
kop,5.19
straat,5.19
lijst,5.19
redden,5.18
pakken,5.18
geheel,5.18
ontvangen,5.18
internet,5.18
Jan,5.18
oh,5.18
zichzelf,5.18
succes,5.18
voormalig,5.18
besluiten,5.18
tonen,5.18
dier,5.18
meter,5.18
bank,5.17
alsof,5.17
basis,5.17
Http,5.17
overal,5.17
staat,5.17
waarvan,5.17
x,5.17
slaan,5.17
extra,5.17
belang,5.17
aanwezig,5.17
fout,5.17
les,5.17
taal,5.16
eind,5.16
omgeving,5.16
gesprek,5.16
leveren,5.16
ervoor,5.16
hoeveel,5.16
heten,5.16
welkom,5.16
spel,5.16
makkelijk,5.15
sterven,5.15
relatie,5.15
los,5.15
openen,5.15
ontwikkelen,5.15
antwoord,5.15
daarmee,5.15
vanavond,5.15
dame,5.15
raad,5.15
bezoek,5.15
voeren,5.15
verdwijnen,5.15
leger,5.15
kracht,5.15
band,5.14
verschijnen,5.14
hoewel,5.14
waarmee,5.14
waarop,5.14
universiteit,5.14
publiek,5.14
v,5.14
bed,5.14
voorbij,5.14
richten,5.14
kloppen,5.13
vriendin,5.13
speler,5.13
koning,5.13
rood,5.13
inderdaad,5.13
jezelf,5.13
regel,5.13
ervaring,5.13
ziekenhuis,5.13
serie,5.12
lukken,5.12
titel,5.12
openbaar,5.12
erop,5.12
Frankrijk,5.12
geboren,5.12
helaas,5.12
waaronder,5.12
winkel,5.12
deur,5.12
vermoorden,5.12
verkeerd,5.12
trots,5.12
kerk,5.12
opnemen,5.12
student,5.11
ruim,5.11
divers,5.11
versie,5.11
regering,5.11
inmiddels,5.11
vertrouwen,5.11
bevatten,5.11
periode,5.11
draaien,5.11
betrekken,5.11
overheid,5.11
keuze,5.11
systeem,5.11
slachtoffer,5.11
achten,5.1
pijn,5.1
richting,5.1
